double
16 216
dense
0.118162 0.090039 0.086081 0.407624 0.110116 0.0339002 0.0342649 0.0562685 0.0635446 0.0738362 0.144006 0.180018 0.156157 0.108457 0.073073 0.0702449 0.0888364 0.105371 0.0594551 0.0560728 0.14774 0.211213 0.0685122 0.138421 0.231446 0.050642 0.036497 0.0326267 0.110493 0.162522 0.132526 0.0611906 0.0530364 0.214941 0.181531 0.0511335 0.110783 0.0621025 0.147467 0.092297 0.276762 0.051244 0.167659 0.0521897 0.0394955 0.0564323 0.0764392 0.0610312 0.13117 0.162253 0.103779 0.145766 0.115352 0.147776 0.0805326 0.022248 0.166249 0.240765 0.197939 0.0982861 0.036446 0.0957701 0.0617643 0.0217529 0.100351 0.183904 0.13553 0.0557913 0.106778 0.261237 0.113306 0.0213491 0.0429163 0.0043352 0.124781 0.0436632 0.63895 0.0490635 0.0919558 0.0043352 0 0.0639643 0.063096 0.108555 0.161386 0.20815 0.0967563 0.0966457 0.0789874 0.122459 0.168533 0.0318348 0.0121025 0.0480445 0.316995 0.0603024 0.0297648 0.11898 0.213443 0.150629 0.018381 0.0404939 0.105529 0.353452 0.0336063 0.0366748 0.0242867 0.236947 0.013075 0 0.185019 0.00924539 0.508398 0.0567536 0.206799 0.0207098 0 0.0749544 0.0573736 0.0417086 0.0613734 0.391692 0.185546 0.102893 0.0378536 0.0466054 0.123174 0.0224835 0.0223262 0.0401764 0.18328 0.0847815 0.0251641 0.186864 0.311751 0.134161 0.0688999 0.100207 0.148422 0.221145 0.17154 0.0403199 0.0296236 0.0856809 0.108665 0.0660368 0.108665 0.0420506 0.545721 0 0.11704 0.0118212 0 0.102544 0.0150154 0.0125894 0.010034 0.694019 0.0719258 0.0122311 0.0106826 0.0709588 0.188347 0.0198494 0.00873529 0.0404457 0.203048 0.0396098 0.0446489 0.0238365 0.43148 0.0236003 0.0240234 0.0389422 0.0605577 0.45518 0.179599 0.106431 0.0662313 0.0454357 0.128995 0.00852061 0.00700845 0.0152122 0.537681 0.186097 0.0675925 0.0332199 0.0156735 0.0820817 0.0375433 0.0273074 0.124865 0.415679 0.100417 0.0477082 0.0748799 0.0895189 0.29376 0.0357396 0.0371668 0.0759671 0.247768 0.0751092 0.0798433 0.00809123 0.146555 0.124085 0.0741562 0.0866995 0.0931076 0.200485 0.150718 0.117315 0.0732153 0.0802187 
0.0866782 0.0827506 0.0785318 0.38092 0.195314 0.0282111 0.0585551 0.046203 0.042836 0.0520828 0.140315 0.187719 0.164566 0.085427 0.119223 0.0930465 0.0556471 0.101973 0.0829012 0.0597445 0.188811 0.2886 0.11039 0.123919 0.0388462 0.0601925 0.0465965 0.0340464 0.147589 0.267291 0.16067 0.042571 0.0646781 0.0949753 0.129212 0.0589676 0.0809733 0.0694692 0.180735 0.120936 0.224448 0.074475 0.134809 0.0813588 0.0327959 0.0620268 0.0808153 0.0597917 0.149436 0.188076 0.0701265 0.127042 0.119614 0.143071 0.125988 0.0252361 0.116735 0.174365 0.267301 0.074483 0.0360384 0.120244 0.0596088 0.08052 0.0546768 0.0729371 0.0701957 0.181761 0.0850514 0.255536 0.0823079 0.117015 0.0486824 0.00491766 0.109027 0.0495296 0.64995 0.0126992 0.120276 0.00491766 0 0.0624651 0.0618656 0.0959441 0.140797 0.215239 0.142545 0.107431 0.0618882 0.111826 0.125344 0.0330632 0.0159744 0.0588428 0.222633 0.114886 0.0355974 0.178218 0.215441 0.166571 0.0479594 0.0835194 0.155438 0.259841 0.0355284 0.0193497 0.0287789 0.203014 0.0447131 0.0566939 0.101068 0.0158085 0.447922 0.0970416 0.201341 0.0354111 0 0.0629122 0.0206606 0.0162288 0.0240777 0.547416 0.152758 0.0790714 0.0333541 0.0635209 0.156458 0.0170099 0.0113362 0.027918 0.191422 0.0433405 0.0390645 0.111101 0.40235 0.0696398 0.0321611 0.0294556 0.0241961 0.433319 0.301864 0.0485113 0.028801 0.0320526 0.155683 0.0209685 0.0963754 0.0372948 0.529117 0.01659 0.133486 0.0104843 0 0.13096 0.0147341 0.0175141 0.0899615 0.559423 0.0749664 0.0156246 0.0430151 0.0538006 0.213942 0.0291966 0.0271534 0.0576986 0.232926 0.0311522 0.0415015 0.0174693 0.34896 0.0554584 0.0635836 0.0538476 0.109633 0.27523 0.171522 0.131417 0.0679787 0.0713288 0.119207 0.005366 0.0123641 0.0116622 0.594711 0.159316 0.0411069 0.03219 0.0240769 0.0660315 0.0532941 0.0481576 0.057945 0.435033 0.130082 0.066821 0.0609961 0.0816404 0.29522 0.0232088 0.033267 0.0742813 0.220336 0.115366 0.071449 0.010996 0.155877 0.125942 0.073955 0.0987039 0.0854138 0.234617 0.117082 0.100896 0.08666 0.0767298 
0.0803827 0.0436808 0.106208 0.255849 0.271118 0.0538002 0.101507 0.0314204 0.0560344 0.0367138 0.0967001 0.0951952 0.14233 0.0910345 0.123224 0.144679 0.132393 0.137731 0.0746446 0.0273201 0.284409 0.33488 0.073342 0.081293 0.0261765 0.0667694 0.031166 0.0456968 0.132149 0.229532 0.166336 0.0328318 0.0761681 0.12081 0.145958 0.0505183 0.0296908 0.0473917 0.149889 0.121991 0.417492 0.0611758 0.0697051 0.0871914 0.0154732 0.0731521 0.0760431 0.0653605 0.152012 0.212724 0.0799301 0.11516 0.0949502 0.130668 0.191218 0.0374542 0.0248711 0.0713329 0.339976 0.0708142 0.0308945 0.120364 0.113074 0.0957536 0.0475421 0.0612434 0.064122 0.270382 0.0605838 0.16879 0.0571316 0.174452 0.0249559 0.0070586 0.196508 0.0781512 0.494485 0.0111693 0.187672 0 0 0.0675026 0.0554428 0.0812404 0.105742 0.268535 0.197408 0.104983 0.045924 0.0732217 0.104914 0.0237568 0.0196615 0.0619619 0.178126 0.104623 0.0356345 0.192012 0.27931 0.174402 0.0585004 0.088637 0.163831 0.157486 0.152193 0.0368486 0.0312764 0.136825 0.0971797 0.0547639 0 0.0390496 0.529895 0.0937381 0.151168 0.0342056 0 0.0821539 0.0173027 0.0183864 0.017403 0.691993 0.0523587 0.0337209 0.0121266 0.0745543 0.142603 0.0158895 0.0109089 0.0242722 0.21066 0.0323165 0.0368528 0.0754585 0.451039 0.0281783 0.0104271 0.0228672 0.0164121 0.639758 0.185584 0.0249283 0.0317215 0.0401233 0.143933 0.0183702 0.0606271 0.0122528 0.364006 0.278968 0.0876531 0.0244996 0.00968951 0.101826 0.0202731 0.0268052 0.122138 0.459207 0.099112 0.0401871 0.0530599 0.0773918 0.266733 0.0334667 0.0397969 0.0662426 0.222748 0.0499384 0.0799806 0.0126043 0.22849 0.0910567 0.0669644 0.0589883 0.111503 0.220992 0.138659 0.158132 0.0737029 0.0800016 0.115922 0.00589579 0.0140045 0.0212821 0.578635 0.130408 0.0663676 0.0272284 0.0402567 0.0801854 0.0595532 0.0967188 0.0302798 0.403166 0.114341 0.084873 0.0565374 0.0743454 0.297649 0.0403687 0.0469098 0.0611208 0.215242 0.124796 0.046136 0.0206056 0.147172 0.127311 0.0792667 0.103908 0.0732259 0.242403 0.124813 0.0775244 0.0919975 0.0795506 
0.106741 0.058377 0.140186 0.08676 0.303932 0.0512046 0.161279 0.0543943 0.0371261 0.0551808 0.0840056 0.0644431 0.135695 0.148347 0.104597 0.152996 0.1124 0.142335 0.0579783 0.0338654 0.157983 0.243026 0.201393 0.101064 0.0396866 0.0963508 0.068653 0.0229842 0.134297 0.195178 0.166789 0.0436897 0.0972013 0.230691 0.0785849 0.0305853 0.0421114 0.00425389 0.122441 0.0428442 0.648146 0.0481432 0.0878064 0.00425389 0 0.0700738 0.066017 0.0987916 0.169918 0.21761 0.0868358 0.0852225 0.0834351 0.122096 0.187774 0.0325639 0.018508 0.0490138 0.324213 0.0639287 0.0271118 0.114817 0.18207 0.152426 0.0158828 0.0390368 0.0801301 0.344557 0.0443726 0.0669442 0.051529 0.205121 0.00629508 0 0.178158 0.00890259 0.46433 0.0546493 0.267723 0.0199419 0 0.0711789 0.0557339 0.0545739 0.0641372 0.357119 0.191818 0.111508 0.0409538 0.0529772 0.113184 0.0236935 0.0226665 0.0384343 0.184416 0.0890167 0.0254297 0.190157 0.313003 0.126251 0.0691345 0.0941742 0.169497 0.196186 0.165699 0.0367417 0.0267832 0.115534 0.100303 0.0660346 0.108662 0.0420493 0.570828 0 0.100303 0.0118208 0 0.0970413 0.00869798 0.00534888 0.0101869 0.71195 0.0601823 0.0147703 0.0121236 0.0796983 0.171796 0.0191684 0.00870153 0.0357975 0.205638 0.0376251 0.0471334 0.0253221 0.448817 0.0248839 0.017782 0.0118134 0.024669 0.502872 0.204597 0.122296 0.050876 0.04021 0.128449 0.00952075 0.00783109 0.0169978 0.49649 0.207941 0.0781384 0.0371192 0.0175132 0.0794194 0.0397501 0.0330524 0.125238 0.407476 0.111421 0.0456449 0.0704355 0.0875616 0.310103 0.0352276 0.0371123 0.0778643 0.236162 0.0773591 0.0796398 0.0102253 0.136307 0.12296 0.0703947 0.097416 0.105465 0.203559 0.136991 0.1145 0.0716593 0.0770552 0.11093 0.0246764 0.0338558 0.019833 0.508413 0.122452 0.0681832 0.0450325 0.0666235 0.0966415 0.0435157 0.0844876 0.0300297 0.386697 0.142825 0.0861394 0.0523657 0.0772988 0.293834 0.0531344 0.055958 0.0614637 0.166934 0.124276 0.0490671 0.0381099 0.157223 0.140483 0.0927514 0.091355 0.0836268 0.223811 0.110973 0.0780392 0.0811401 0.0978206 
0.0538906 0.0701658 0.101616 0.416723 0.135262 0.0341203 0.0314252 0.0693354 0.0874619 0.0604604 0.0853628 0.132254 0.228716 0.150106 0.179048 0.0587999 0.0595864 0.0456658 0.0540683 0.0725187 0.160466 0.178941 0.0478909 0.0889933 0.285709 0.0671927 0.0442195 0.0586611 0.117653 0.158757 0.126044 0.0599594 0.0593261 0.17734 0.175247 0.0670134 0.0642239 0.0939811 0.0973329 0.140645 0.304276 0.0849839 0.11107 0.0580072 0.04548 0.0780668 0.0570267 0.0905352 0.12359 0.103975 0.0991409 0.141004 0.137002 0.16966 0.0197233 0.0651734 0.0940626 0.241739 0.23258 0.134688 0.109359 0.0663983 0.0362763 0.0824258 0.0747217 0.174902 0.16393 0.0246781 0.0614753 0.232511 0.103239 0.0821171 0.0521455 0.00571393 0.0957731 0.182112 0.447361 0.00483816 0.0812824 0.0609959 0.0697777 0.12108 0.0724282 0.0854008 0.125742 0.11686 0.107343 0.0786565 0.106156 0.186333 0.017863 0.0073315 0.00525356 0.132201 0.716647 0.0443147 0.0267504 0.0212225 0.0284159 0.28883 0.0491698 0.0472183 0.0475009 0.133717 0.0328204 0.0344112 0.0415819 0.324751 0.12373 0.0540696 0.17782 0.0403888 0.303065 0.0550184 0.161864 0.0369519 0.0470927 0.0998173 0.0502432 0.0401116 0.063523 0.325538 0.175248 0.083832 0.08086 0.080827 0.0848632 0.0171948 0.01252 0.0131273 0.20085 0.0318862 0.015303 0.191438 0.432818 0.106176 0.0803453 0.0712163 0.108394 0.164807 0.336795 0.039476 0.029678 0.0631128 0.0253012 0.0130499 0.0257779 0.0158078 0.746607 0.145151 0.0258337 0.00247065 0 0.113269 0.0197493 0.0149304 0.0134533 0.647131 0.0673772 0.0293933 0.0148084 0.0798883 0.181054 0.0148372 0.00334953 0.0516676 0.142252 0.0281372 0.0720435 0.0427759 0.463883 0.224028 0.0260563 0.0297455 0.0372896 0.356893 0.156778 0.0423469 0.036164 0.0906988 0.00612261 0.000672171 0.000397544 0.00676897 0.800836 0.174479 0.00730704 0.00282452 0.000592317 0.117074 0.063533 0.0380145 0.171649 0.269357 0.0577392 0.0821843 0.0850699 0.11538 0.288178 0.0500543 0.0828126 0.0356021 0.165386 0.116757 0.0768863 0.0531421 0.131181 0.270942 0.0434817 0.0395706 0.0994828 0.186169 0.108525 0.0943178 0.037208 0.120304 
0.0470983 0.116144 0.100168 0.301646 0.17523 0.067917 0.060889 0.0583658 0.0725415 0.0540345 0.0578518 0.160378 0.234155 0.133411 0.182144 0.0776159 0.040546 0.0598639 0.0792608 0.0995719 0.219773 0.270884 0.0868655 0.0708139 0.0441658 0.0699968 0.0586678 0.0646329 0.126858 0.238641 0.144922 0.0332056 0.064818 0.146361 0.118613 0.0619488 0.0746009 0.0320102 0.106163 0.159826 0.30181 0.0414087 0.115018 0.0907971 0.0783652 0.096582 0.0882646 0.0729936 0.132289 0.129472 0.0734303 0.111601 0.142325 0.153043 0.0150774 0.0175283 0.046419 0.217531 0.439908 0.119764 0.0941173 0.0414088 0.00824685 0.170886 0.0677017 0.0915758 0.0672296 0.0607863 0.0504441 0.202004 0.0815176 0.207856 0.0411589 0.00914022 0.0671861 0.176761 0.599495 0.0106604 0.0663721 0.021197 0.00802986 0.0985556 0.0609719 0.0759521 0.112013 0.108755 0.158009 0.0890044 0.121121 0.175618 0.0287015 0.0184695 0.0164368 0.0900078 0.672876 0.0461798 0.0259818 0.0435353 0.0578118 0.229676 0.074209 0.0747738 0.105337 0.096309 0.145682 0.0220785 0.0383194 0.213616 0.108349 0.1026 0.0952585 0.0446204 0.338558 0.174142 0.106001 0.0229369 0.00753398 0.102844 0.0200979 0.0189233 0.0290872 0.498113 0.127883 0.0786028 0.0366235 0.0878249 0.115367 0.013417 0.00141634 0.017791 0.117746 0.0386848 0.0219084 0.149431 0.524239 0.0931268 0.0447958 0.0240923 0.0270177 0.338358 0.340353 0.0444857 0.0277428 0.0600284 0.0130191 0.00298617 0.00899256 0.00887262 0.890935 0.0571512 0.0170464 0.000996931 0 0.135378 0.0286329 0.02105 0.11066 0.48823 0.0786183 0.0190671 0.045231 0.0731323 0.208919 0.0363759 0.0453452 0.0454091 0.180171 0.0256208 0.0818173 0.0466243 0.329717 0.237585 0.0410902 0.0290295 0.0888286 0.231108 0.151678 0.0786404 0.0414328 0.100607 0.00661839 0.00143353 0.00137532 0.00356794 0.733582 0.237683 0.00505209 0.00284986 0.00783828 0.120405 0.0754271 0.0690686 0.0939321 0.264301 0.0658844 0.124556 0.0770634 0.109362 0.281789 0.0428346 0.0749364 0.0602555 0.154657 0.133831 0.0677242 0.0487826 0.13519 0.294998 0.0465797 0.0494649 0.073008 0.238231 0.0816046 0.0678748 0.0510457 0.0971933 
0.0544735 0.0992759 0.0990284 0.224888 0.222271 0.0963806 0.0909617 0.0410248 0.0716962 0.034892 0.0650449 0.148702 0.135958 0.0738239 0.118093 0.148745 0.141192 0.133549 0.0741137 0.0776282 0.239215 0.323896 0.0616013 0.0631085 0.0369385 0.0795805 0.0439179 0.0697643 0.101765 0.198676 0.168705 0.0326524 0.075151 0.174481 0.124329 0.0544771 0.0630806 0.0220559 0.0948852 0.175354 0.3687 0.0141891 0.0929807 0.0957409 0.0730129 0.139817 0.0882234 0.0522797 0.112335 0.139082 0.0924761 0.0988103 0.116915 0.160062 0.0138722 0.0159086 0.0085235 0.127693 0.644806 0.086946 0.0692713 0.0227214 0.0102583 0.204474 0.0525875 0.076887 0.0362568 0.0899757 0.0405629 0.147443 0.0733705 0.278442 0.0519656 0.0204336 0.080615 0.0482568 0.673819 0.0118849 0.0831244 0.0162421 0.0136584 0.087073 0.0490671 0.0662546 0.106316 0.165492 0.195916 0.0858854 0.103883 0.140112 0.0596476 0.0185554 0.0163838 0.0820223 0.425952 0.036959 0.0283568 0.117536 0.214586 0.192001 0.0853391 0.0657208 0.101603 0.0739516 0.285013 0.0346402 0.0356797 0.126052 0.0755041 0.0441961 0.0235465 0.027135 0.59 0.162769 0.0560521 0.0156551 0.00514214 0.110237 0.0189002 0.0203814 0.0193498 0.64077 0.0408741 0.0467776 0.0194459 0.0832641 0.118648 0.0113565 0.00392017 0.0225358 0.128131 0.0394156 0.0153656 0.0893731 0.571254 0.150277 0.0245334 0.0185728 0.0230089 0.480562 0.181245 0.0273962 0.0241492 0.0702555 0.00821039 0.00124921 0.00586194 0.0104563 0.780082 0.180955 0.0108132 0.0018784 0.000493065 0.116344 0.0347717 0.0344497 0.14469 0.373543 0.0762865 0.0629619 0.0555835 0.101369 0.261824 0.0464905 0.0548191 0.0475182 0.159322 0.0631592 0.11294 0.0536505 0.200277 0.250666 0.0428266 0.0357159 0.102276 0.195249 0.111279 0.103786 0.0425468 0.115655 0.0060241 0.00147203 0.00424374 0.00422728 0.773709 0.193642 0.00531161 0.00344747 0.00792217 0.132718 0.0816798 0.129472 0.062417 0.213035 0.0716789 0.126718 0.0832253 0.099056 0.266138 0.0519294 0.0844654 0.0487338 0.167164 0.138059 0.0512618 0.0486286 0.14362 0.288776 0.0582491 0.0558317 0.0597796 0.253348 0.0951023 0.0499711 0.054442 0.0845 
0.0719362 0.0971598 0.0988492 0.152192 0.301641 0.0868122 0.113372 0.0320701 0.0459674 0.0656474 0.0636845 0.0924785 0.125201 0.0943494 0.0979191 0.149754 0.147077 0.163888 0.0188842 0.120339 0.0900606 0.255924 0.206311 0.107452 0.093746 0.0629353 0.0443477 0.0859145 0.0777381 0.183978 0.177849 0.0220798 0.0710728 0.224835 0.0779294 0.0786035 0.050876 0.0115834 0.0877435 0.186169 0.424637 0.00472037 0.0761488 0.0900425 0.0680789 0.137029 0.0750047 0.0815129 0.133535 0.126781 0.0991497 0.0695363 0.101994 0.175457 0.0168947 0.00953636 0.00366839 0.111116 0.721307 0.0618528 0.0330107 0.0193666 0.0232479 0.282165 0.035748 0.0468087 0.033843 0.123314 0.0359456 0.0603317 0.0706674 0.311176 0.0877087 0.0398678 0.167504 0.0297804 0.424586 0.0405674 0.15045 0.0248132 0.0347234 0.0915226 0.0493213 0.0483616 0.0656473 0.292735 0.182197 0.0885905 0.0839643 0.0976607 0.0813879 0.0190902 0.0144089 0.029585 0.209874 0.0398772 0.0203382 0.191065 0.394373 0.107704 0.0895513 0.0674046 0.116264 0.15044 0.317967 0.0367538 0.0258898 0.0880259 0.032116 0.0158845 0.026625 0.0192415 0.702297 0.17668 0.0217738 0.00538203 0 0.113238 0.0132768 0.00840126 0.0133312 0.6633 0.0539325 0.0336058 0.0164129 0.0845015 0.160355 0.0129352 0.0034981 0.0351198 0.1445 0.0293853 0.0760949 0.0391446 0.498966 0.228565 0.0237159 0.00911062 0.0208269 0.380419 0.177271 0.0453434 0.0298148 0.0849328 0.00618063 0.000709294 0.00104588 0.00714281 0.789459 0.184115 0.00884572 0.00187666 0.000625029 0.109177 0.0646349 0.0438079 0.166901 0.272089 0.0704491 0.0790884 0.0800011 0.113851 0.307224 0.0522961 0.0839279 0.0474823 0.159333 0.10315 0.0744475 0.0498625 0.122277 0.26121 0.0378425 0.050479 0.104815 0.186897 0.104512 0.0936488 0.0403987 0.120198 0.00701407 0.00306568 0.00475456 0.00368969 0.743146 0.219923 0.00313619 0.00523487 0.0100362 0.148393 0.0594135 0.119695 0.0534112 0.197231 0.107771 0.126031 0.0821895 0.105866 0.239689 0.0783752 0.0895693 0.0654357 0.138195 0.125257 0.064007 0.0512671 0.148204 0.260257 0.0625738 0.0453506 0.0626095 0.267336 0.107676 0.0465441 0.0537624 0.0938904 
0.0777282 0.0914073 0.127737 0.3254 0.0988043 0.0480194 0.0516484 0.0811686 0.0980871 0.0175687 0.0568398 0.147035 0.236605 0.107223 0.204263 0.152067 0.0408296 0.0375687 0.0656337 0.0871679 0.169207 0.117076 0.0334751 0.0279063 0.289936 0.147362 0.0622354 0.0770455 0.109923 0.176447 0.143802 0.0612847 0.0603198 0.152823 0.138099 0.0802554 0.043661 0.0755266 0.0539277 0.165391 0.244163 0.117132 0.151646 0.0652326 0.0833193 0.0921309 0.0600381 0.136111 0.148625 0.0639935 0.0747373 0.0888804 0.162157 0.173327 0.0176593 0.0957341 0.0915639 0.15075 0.153683 0.114357 0.225375 0.121193 0.029685 0.0676412 0.0873503 0.215222 0.12227 0.0771219 0.0602757 0.213534 0.0833384 0.0732462 0.0537449 0.0310422 0.105351 0.191596 0.284666 0.0960484 0.094646 0.0640874 0.0788187 0.150082 0.0803835 0.0666038 0.0800644 0.0920462 0.0859385 0.0696637 0.132081 0.243136 0.0327544 0.0211819 0.0223127 0.155569 0.647566 0.0350523 0.0430919 0.0152751 0.0271975 0.256553 0.0459929 0.0308174 0.0365377 0.260041 0.0316844 0.0343365 0.0302582 0.273779 0.0282363 0.0274118 0.0417397 0.0681072 0.541252 0.173336 0.0638328 0.0422864 0.0137973 0.142481 0.0509912 0.03315 0.0454643 0.130912 0.130334 0.0756323 0.143139 0.247896 0.0326767 0.034159 0.088543 0.302485 0.301889 0.0364031 0.0324607 0.0685401 0.102843 0.232635 0.05211 0.0323544 0.0156416 0.177194 0.264834 0.0241614 0.0238348 0.177236 0.00229295 0.0195887 0.00566375 0.00938005 0.849275 0.0820936 0.0134942 0.00408846 0.0141229 0.223465 0.0222098 0.0236152 0.0248868 0.363867 0.0669217 0.0440615 0.0353061 0.195666 0.158894 0.0168298 0.0310041 0.0532811 0.116544 0.0256701 0.109342 0.0455432 0.442892 0.276048 0.0146955 0.00574589 0.0255034 0.370414 0.159181 0.0113154 0.0191166 0.11798 0.0204607 0.0215995 0.0159196 0.0264358 0.686138 0.146084 0.0229393 0.0201318 0.0402913 0.224636 0.0612169 0.0354192 0.182934 0.159185 0.0381577 0.0920581 0.0833926 0.123001 0.203941 0.0605756 0.086874 0.0544278 0.16629 0.145226 0.106297 0.05708 0.119289 0.26296 0.0205685 0.0203734 0.0738368 0.340412 0.107218 0.0419222 0.022924 0.109785 
0.0591455 0.110178 0.104214 0.303497 0.124956 0.0912416 0.0633475 0.0506118 0.0928078 0.0150734 0.0494708 0.196114 0.2979 0.149086 0.158675 0.0427451 0.0429114 0.0480237 0.0853539 0.134874 0.237836 0.200327 0.0394504 0.0402232 0.0879353 0.101126 0.0728738 0.0717891 0.0967482 0.227238 0.127179 0.0360673 0.0649679 0.203271 0.118053 0.0546864 0.0355564 0.0460913 0.0573887 0.207616 0.282646 0.0806939 0.130896 0.0741112 0.0850004 0.135934 0.095836 0.109751 0.110044 0.0635197 0.0579248 0.0816877 0.178686 0.166616 0.0207701 0.0415085 0.0355969 0.113517 0.334057 0.105519 0.239809 0.0874604 0.0217619 0.142494 0.0957369 0.159116 0.0658484 0.171005 0.0447552 0.100424 0.0516392 0.168981 0.0487077 0.0399452 0.106613 0.156047 0.291326 0.149733 0.103217 0.0467336 0.0576773 0.12085 0.0629627 0.0487473 0.0894111 0.0783329 0.132112 0.0762238 0.157893 0.233467 0.0325542 0.0242657 0.0642521 0.240462 0.540492 0.0316617 0.0191105 0.0241056 0.0230961 0.250486 0.0659811 0.0413572 0.0383027 0.167859 0.153155 0.0302652 0.0349064 0.217688 0.0252629 0.0110313 0.0103902 0.0202867 0.710184 0.130958 0.0432449 0.045119 0.00352294 0.153581 0.0230506 0.0193507 0.0291551 0.209633 0.0945583 0.0775457 0.0903855 0.30274 0.10663 0.0342625 0.00931246 0.0542275 0.236626 0.0426567 0.0444198 0.0728986 0.398967 0.242251 0.023749 0.0122255 0.00812338 0.278011 0.225317 0.0230663 0.0116093 0.175649 0.00868169 0.017559 0.00806842 0.0137486 0.793333 0.0958022 0.0197588 0.0150594 0.0279889 0.233541 0.0386347 0.0282302 0.155859 0.262173 0.0597228 0.0238853 0.0657463 0.132209 0.178992 0.0369122 0.0659885 0.05687 0.150325 0.0515947 0.141399 0.0444921 0.273425 0.25357 0.02737 0.00545508 0.0666909 0.336686 0.14791 0.0122017 0.0282069 0.121909 0.0295707 0.0286108 0.0311086 0.0291863 0.629932 0.185705 0.0161289 0.0103387 0.0394195 0.231699 0.0599294 0.0521429 0.0849001 0.173314 0.0616808 0.123834 0.0746266 0.137872 0.193844 0.0681699 0.092666 0.0690237 0.16976 0.146901 0.0785827 0.0652495 0.115803 0.285645 0.010334 0.0185528 0.054017 0.385098 0.110812 0.0433954 0.0250157 0.067129 
